Type;Name;Version;purl;Supplier;Website;Source;Description;Licenses;Direct Dependency of;SHA-512 Hash;BomRef
library;@storybook/icons;2.0.1;pkg:npm/%40storybook/icons@2.0.1;@storybook;https://www.npmjs.com/package/@storybook/icons;https://registry.npmjs.org/@storybook/icons/-/icons-2.0.1.tgz;;MIT;;e67e820d0f499dcc9985854edd1e8e28acaefc3f87a88298b18e639821d219322affd5d423952550289c9f6ce4d4f94f3b58ff54e133da34681d556da58edfd3;f22df205-1abe-4f7a-9ac9-9d2f7dd10e30
library;@storybook/react-dom-shim;10.3.5;pkg:npm/%40storybook/react-dom-shim@10.3.5;@storybook;https://www.npmjs.com/package/@storybook/react-dom-shim;https://registry.npmjs.org/@storybook/react-dom-shim/-/react-dom-shim-10.3.5.tgz;;MIT;;65945bec20f93e2ad0b805a071eac850a0dadfa73a4849a221a79ee112424beaa185e4db111335b51d22d91cb34e60ec0349f6766652da40e0a5c2aefed5edd4;8ef8c2df-4884-43f8-9dd9-4be8e32a001f
library;@storybook/vue3;10.3.5;pkg:npm/%40storybook/vue3@10.3.5;@storybook;https://www.npmjs.com/package/@storybook/vue3;https://registry.npmjs.org/@storybook/vue3/-/vue3-10.3.5.tgz;;MIT;;4f3bf19df223596b8a2fe53d7d07d5f8e6af9b777e677b74ce46ff889b338bb781ffbb5e094002aff114f437cf727d22c248f6f1f23540939274397bcc8eb34c;688e41bd-2c77-457b-b008-bf06de8964c2
library;@storybook/vue3-vite;10.3.5;pkg:npm/%40storybook/vue3-vite@10.3.5;@storybook;https://www.npmjs.com/package/@storybook/vue3-vite;https://registry.npmjs.org/@storybook/vue3-vite/-/vue3-vite-10.3.5.tgz;;MIT;;5ada77534b91754d522f139410a8cb295bb869a2a61e4aa4b97b41d7ffced09a49bf5fb52531a9c2f6efd98b342fb12b83b4812b2e78c2edb8f44ccd44976da4;6ddc2c99-8acb-4465-ae26-8d6a83459408
library;string_decoder;1.3.0;pkg:npm/string_decoder@1.3.0;;https://www.npmjs.com/package/string_decoder;https://registry.npmjs.org/string_decoder/-/string_decoder-1.3.0.tgz;;MIT;;a9f96c610368f2444ddbdab203abca18b885a162483711a8cd1c7bbee2943b10ae2adef829bb35124a1dd7319d13018b67bdf11eb773a5aea080b7d0dd84f93f;28b7c431-221d-4a63-8326-3be895fff74b
library;string-width;5.1.2;pkg:npm/string-width@5.1.2;;https://www.npmjs.com/package/string-width;https://registry.npmjs.org/string-width/-/string-width-5.1.2.tgz;;MIT;;a21e34619a9219f906753e80c3872f194266e16fa43faa41d67c185ab8b4cb5eab538ca1a677908df1c6fa4be2d4b5b12b1ec24bbd6cc9736f58c1746db075cb;b52321ef-3f55-45ed-9e8e-d4e28837f771
library;string-width;4.2.3;pkg:npm/string-width@4.2.3;;https://www.npmjs.com/package/string-width;https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz;;MIT;;7df751d2c1f19406b6966f51298ff5d2d7ac75f116716dd1e90e3113acf9a071f5cd5e63b0e831d0498f4b2607eca6b9899a3981283831b1d2eb03faf9ab2864;360da335-d0af-4fc1-a0c2-78e1bf4b609f
library;string-width-cjs;4.2.3;pkg:npm/string-width@4.2.3;;https://www.npmjs.com/package/string-width;https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz;;MIT;;d145172c5fe4c85898844371f4b94f01933a1b06b9b0660e3564e5f19063bec4b12cbe1ef6e09ffe749ffcf54383a58f0a78895795f8f643e4d870842f8c934a;dac10c88-4569-448a-9b6c-38e77af86531
library;strip-ansi;6.0.1;pkg:npm/strip-ansi@6.0.1;;https://www.npmjs.com/package/strip-ansi;https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz;;MIT;;ddf36e57ef57abd138a3777206d3bad98e359fbe46ff0a6885d239d6304ec166ce9112a2b4c4818ec94cf3acfb92c6e0aaf9bf6c86b61a1606d7ab2957efd2df;67f1847e-80b8-4f50-97f1-2fb382bb5c6d
library;strip-ansi;7.2.0;pkg:npm/strip-ansi@7.2.0;;https://www.npmjs.com/package/strip-ansi;https://registry.npmjs.org/strip-ansi/-/strip-ansi-7.2.0.tgz;;MIT;;726f1a392c54e8ac079db290b6df453c9a94d10d717dac1a16643109691735c24948587d5efdf953284b3b1b59c5cca8e4baf39c3dace4c1db2c3c1cd497360f;5ff90b2a-3747-45ac-b272-304a755f599a
library;strip-ansi-cjs;6.0.1;pkg:npm/strip-ansi@6.0.1;;https://www.npmjs.com/package/strip-ansi;https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz;;MIT;;ddf36e57ef57abd138a3777206d3bad98e359fbe46ff0a6885d239d6304ec166ce9112a2b4c4818ec94cf3acfb92c6e0aaf9bf6c86b61a1606d7ab2957efd2df;e15144a0-6a86-45a1-a4c3-3f2029c18d09
library;strip-final-newline;4.0.0;pkg:npm/strip-final-newline@4.0.0;;https://www.npmjs.com/package/strip-final-newline;https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-4.0.0.tgz;;MIT;;439af2fd8c415b4995e53a8723ccd1b61af7e93054667ab0c0050847d840eecb5485a4da85dd3f5e93ec5df51c7e5f032896f31160c5b5b1a0ad54e300843739;e77f04e3-cb23-458a-80c4-772bb541f734
library;strip-indent;3.0.0;pkg:npm/strip-indent@3.0.0;;https://www.npmjs.com/package/strip-indent;https://registry.npmjs.org/strip-indent/-/strip-indent-3.0.0.tgz;;MIT;;ac886b732f033862a03209790ca5e928792c812872b3f89b66a5e60383eb4cfdde9787aab183e746f8f15a4f0373b103457aa57c915d28152e1e01cebb9d50fc;d7c6fe8b-64b1-41f9-9c2e-4d3aabe38503
library;strip-json-comments;3.1.1;pkg:npm/strip-json-comments@3.1.1;;https://www.npmjs.com/package/strip-json-comments;https://registry.npmjs.org/strip-json-comments/-/strip-json-comments-3.1.1.tgz;;MIT;;212e8246ce0c05a1c4322c073ce048df680fcf37e69afb0ee99581e572f4ecd235f91f2632bfa15c87034f857e750d0b718f7cb7f9d457015c5de7c9bd8e8d7b;e6ad9483-c540-45c5-bbf0-fe6b2bd1df28
library;strip-literal;3.1.0;pkg:npm/strip-literal@3.1.0;;https://www.npmjs.com/package/strip-literal;https://registry.npmjs.org/strip-literal/-/strip-literal-3.1.0.tgz;;MIT;;9db2f89017375652cdd96f576b31e451f3c42abd174676bd9bdf1650329c8f3bd1488e67189260d2a845a44d7d7510cb8d1eafb63d8ba602bb08579d05b4b098;27ae5cd9-7f48-450f-8f99-e4f0dec84548
library;@stylistic/eslint-plugin;5.8.0;pkg:npm/%40stylistic/eslint-plugin@5.8.0;@stylistic;https://www.npmjs.com/package/@stylistic/eslint-plugin;https://registry.npmjs.org/@stylistic/eslint-plugin/-/eslint-plugin-5.8.0.tgz;;MIT;;efde50a67b7433a7d1a07d67bfe3c054ffb50cbef4447b71e6d856ff6eed71296120fce71035d0794d42095729fc5f0d3b62287b42efef3c4c0888c2abc469a9;36d9ba61-143a-4fdf-a894-7064de8a3abe
library;superjson;2.2.6;pkg:npm/superjson@2.2.6;;https://www.npmjs.com/package/superjson;https://registry.npmjs.org/superjson/-/superjson-2.2.6.tgz;;MIT;;e0cbfafb3c4b3d7c01db016818826e5a9c625798b5a4808bf6c706a677e4c4ab39107462e79a3705a1ea5fc40f4868404a4d4ac0caa650635b47330cbb2108d9;9d43d299-b596-49ae-9d83-390dc6892b1f
library;supports-color;7.2.0;pkg:npm/supports-color@7.2.0;;https://www.npmjs.com/package/supports-color;https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz;;MIT;;7a37340c050258c44a510c7e3822970eea581ec8cf4da70904cdd289897b50939f04110571d2852cc82262785ebb51a2e2eeff3b773ebc3085fa1db97987e231;0817f039-8fd4-4691-8a67-fce71816232d
library;supports-color;8.1.1;pkg:npm/supports-color@8.1.1;;https://www.npmjs.com/package/supports-color;https://registry.npmjs.org/supports-color/-/supports-color-8.1.1.tgz;;MIT;;7afb7c04c7987c441ed20bd3c5de9fd7d646af2da823c449291bbba9fe4f00af126933a1f6baf9972ebbde7ffa6e93ef92b1944ce9e32ed47931ca172acdea24;7eb1b683-040d-4a82-8c57-079ffe5c6adf
library;supports-preserve-symlinks-flag;1.0.0;pkg:npm/supports-preserve-symlinks-flag@1.0.0;;https://www.npmjs.com/package/supports-preserve-symlinks-flag;https://registry.npmjs.org/supports-preserve-symlinks-flag/-/supports-preserve-symlinks-flag-1.0.0.tgz;;MIT;;f51e68084d450a0a87b53525922094ca8869728282126b0a84f63a31d1fbae37452dd5e64dc0fb1193c7cf445810fab0ca8de8351d99cb3239c6981609be0d68;c2482037-6fb3-40af-a827-37630a1bf440
library;svgo;3.3.3;pkg:npm/svgo@3.3.3;;https://www.npmjs.com/package/svgo;https://registry.npmjs.org/svgo/-/svgo-3.3.3.tgz;;MIT;;a7ec56268f5be80ef7046437d1704c64f769962bc4fb522fd004295fcceead5ca780169c2a8a0e7f8208796342d8cf389654714718954ff811529f8238fdbc5b;a6f572bb-13b7-4597-9da3-dfec7a387512
library;symbol-tree;3.2.4;pkg:npm/symbol-tree@3.2.4;;https://www.npmjs.com/package/symbol-tree;https://registry.npmjs.org/symbol-tree/-/symbol-tree-3.2.4.tgz;;MIT;;9872de4ec921d44265779ec20817c1475b7edec45a7737f52b07b3dc40fa6517c0228e7b4b89df44d0e9ecab8d91dec818009dfb3f0b74687c22057be2ab0644;4bc591bc-7474-4ea6-98fe-b191ecc1b32a
library;sync-child-process;1.0.2;pkg:npm/sync-child-process@1.0.2;;https://www.npmjs.com/package/sync-child-process;https://registry.npmjs.org/sync-child-process/-/sync-child-process-1.0.2.tgz;;MIT;;e8106445482326086f208b8a0b5c62f0eefb19d7d3c89485995d94557a97e11968b38680a5124f76df7b694df321d6167f0888b7ffb0708f0886c4ac8f7d7724;ed96c595-0da3-4a4b-9156-68b68a8ab42a
library;sync-message-port;1.2.0;pkg:npm/sync-message-port@1.2.0;;https://www.npmjs.com/package/sync-message-port;https://registry.npmjs.org/sync-message-port/-/sync-message-port-1.2.0.tgz;;MIT;;17538f9ce15f816c20f2529b7361e11aadf746b47283b27e8d92eef43138cee8b4dc6c1ca895230feba2447e975d702815ebb3605df336e2286d21f8ed06ad64;bf5ec5f8-1bf7-4782-aeb1-434267cbcc0b
library;test-exclude;7.0.2;pkg:npm/test-exclude@7.0.2;;https://www.npmjs.com/package/test-exclude;https://registry.npmjs.org/test-exclude/-/test-exclude-7.0.2.tgz;;ISC;;641d1607ad7ffbfe44afbadd1d2cdad97a78d5bcda632d85f4856c2277f53705b93a21f3c3c9d5db29f2ec667752549aa9b7078bb95ec5b579ed76ed350b3557;ebb428e1-e728-4721-8e52-f472347d38f2
library;@testing-library/dom;10.4.1;pkg:npm/%40testing-library/dom@10.4.1;@testing-library;https://www.npmjs.com/package/@testing-library/dom;https://registry.npmjs.org/@testing-library/dom/-/dom-10.4.1.tgz;;MIT;;ef054d59672ec2ebc7d3557543ab1cad84a07276c19373d36cb96640a3043f932bfb25be6384e08aea977ecce025e6f9fe59d445d628fd9bff99c4cc3c7ee6b8;5b9be07d-a156-4ab1-ab16-ed00ba115702
library;@testing-library/jest-dom;6.9.1;pkg:npm/%40testing-library/jest-dom@6.9.1;@testing-library;https://www.npmjs.com/package/@testing-library/jest-dom;https://registry.npmjs.org/@testing-library/jest-dom/-/jest-dom-6.9.1.tgz;;MIT;;78d8f67354600653dcc4cf9bfdebb4422685f004b2c88109ae095d208f6bbafacf461bad30e3a5d1062d25e4d414a28da48977cb33b163752bf6eac18d08cb8f;d617ea0d-4f24-4bbe-82b3-15d6128ddef6
library;@testing-library/user-event;14.6.1;pkg:npm/%40testing-library/user-event@14.6.1;@testing-library;https://www.npmjs.com/package/@testing-library/user-event;https://registry.npmjs.org/@testing-library/user-event/-/user-event-14.6.1.tgz;;MIT;;2c2407a2e25b896295ca2ebdc19e09a81b9904baefc41df80662f2808401f87579178c1f4b3986233223537144f27e26ae9ba2289606949a43aecc2c65bce9af;e40e85f0-03df-4e2a-b27c-4c5a669a9616
library;thread-stream;2.7.0;pkg:npm/thread-stream@2.7.0;;https://www.npmjs.com/package/thread-stream;https://registry.npmjs.org/thread-stream/-/thread-stream-2.7.0.tgz;;MIT;;45a406cf195f46655095cb6e92ae7e1f6c42175a59fe31600729c88ef2e27536ab09fcb01c7280a4033bbd83be1614ce2d62294b306333552ea2897038b6c13a;2db1a598-7c60-44dd-bfce-920a8b8b5ea1
library;tinybench;2.9.0;pkg:npm/tinybench@2.9.0;;https://www.npmjs.com/package/tinybench;https://registry.npmjs.org/tinybench/-/tinybench-2.9.0.tgz;;MIT;;ad2480ccb83045df18cb99bb220b5e97496a036f1b5287240b4562ed589629ef8156b43ec86ce39f30703facc1e3f4814e8c21deda03170cb148174d79f1d90a;48bce5d6-4ebb-4f57-bd22-eab1880ab413
library;tinyexec;0.3.2;pkg:npm/tinyexec@0.3.2;;https://www.npmjs.com/package/tinyexec;https://registry.npmjs.org/tinyexec/-/tinyexec-0.3.2.tgz;;MIT;;26e286187068aa87ba72400471522e3d288fad887a4dddd354fd76dae2adf0a8a46dade45b8427d444499cbf0beba9b4c6b25757d762898536ba3e350914dcee;3e2df3d1-dd34-4625-a377-557acf63cbdb
library;tinyglobby;0.2.16;pkg:npm/tinyglobby@0.2.16;;https://www.npmjs.com/package/tinyglobby;https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.16.tgz;;MIT;;e6d1f85bbbc3e9fbf411fe24f90fd9f6173c45dfe5f8d0082a780eeead71b7fd3c51a46447342c1a4d9762e4c3f102d663e423a0d891497e3301044e467a6c95;d5408ba9-0b9d-4cf0-a52e-e780665fe973
library;tiny-invariant;1.3.3;pkg:npm/tiny-invariant@1.3.3;;https://www.npmjs.com/package/tiny-invariant;https://registry.npmjs.org/tiny-invariant/-/tiny-invariant-1.3.3.tgz;;MIT;;0d2c63da64daa6b165322b70f75fc2d6d8da81619ef4578433d95e5a8da86638ce611699a2f5dad3c56a191dc30a1650ca13369ee11d531806ad99f45b947f61;367ffa3d-2cc7-493d-80de-cabb67dcbe8f
library;tinypool;1.1.1;pkg:npm/tinypool@1.1.1;;https://www.npmjs.com/package/tinypool;https://registry.npmjs.org/tinypool/-/tinypool-1.1.1.tgz;;MIT;;09ed0d7677cafc40fa0f24ce8a9b2d38817b84a3fbdead60f77f8d387b8809ea1bf74952809d00cf5deeeea3beb69741515e3696290b7d7efceaf556f0774768;618c4d11-bd49-4e29-8d32-50845f2eeabd
library;tinyrainbow;2.0.0;pkg:npm/tinyrainbow@2.0.0;;https://www.npmjs.com/package/tinyrainbow;https://registry.npmjs.org/tinyrainbow/-/tinyrainbow-2.0.0.tgz;;MIT;;c80e9b82cc7a85dd64f829d692440141678502fb7c5de6658801cdb9f9b00e006d4ac372f059978aaf40c9b5295444a6fab897da29c2456f06c58f6400b83ba2;929dc85e-051e-40fc-a6d8-bb608b1de740
library;tinyspy;4.0.4;pkg:npm/tinyspy@4.0.4;;https://www.npmjs.com/package/tinyspy;https://registry.npmjs.org/tinyspy/-/tinyspy-4.0.4.tgz;;MIT;;abc1727f91fea17a50dafa7c8a6fe77377b1de4846cb858f4fef3fc59402859376decba059f6e3acd051b9af9ead71f2a3c27a7ddfd4e5198bd32d8e47117cf3;0eb772c6-178c-4ab4-9ea0-f4cf69f8c7f0
library;tldts;6.1.86;pkg:npm/tldts@6.1.86;;https://www.npmjs.com/package/tldts;https://registry.npmjs.org/tldts/-/tldts-6.1.86.tgz;;MIT;;cbea97ac9174973116b6765475830a0d98e1afac11877991c78df16118b66617f08c3b2daf0f0d3ceb2746d683b50dc1d01b489a46e3709a69bc5e83d343598a;063a377c-e542-4428-b7b2-1c500cb53ff9
library;tldts-core;6.1.86;pkg:npm/tldts-core@6.1.86;;https://www.npmjs.com/package/tldts-core;https://registry.npmjs.org/tldts-core/-/tldts-core-6.1.86.tgz;;MIT;;9b7f33ba27540535c35f87ced688be12bb5ba9be6c9ddc49a2ef0a6199c00c8a9297f06beb0084a250e81e8e7cc49f70df9480a0f19c9039283555b6e694bc60;6dc6905c-2063-4706-8b8b-cdba08f6781a
library;token-stream;1.0.0;pkg:npm/token-stream@1.0.0;;https://www.npmjs.com/package/token-stream;https://registry.npmjs.org/token-stream/-/token-stream-1.0.0.tgz;;MIT;;f4e0f11c00a24eeda8e085e650bbb7a9180bbbbbc250fca63b548cfe20ee7f3ce82c03733a6e44484a2fa36660511c8769f51058b23a92c3c47ce041c740f4a5;2b1c4cb3-85ea-4634-b034-45ef8a827207
library;totalist;3.0.1;pkg:npm/totalist@3.0.1;;https://www.npmjs.com/package/totalist;https://registry.npmjs.org/totalist/-/totalist-3.0.1.tgz;;MIT;;ffe5833668d94266741d108f2de1880dead96c07989e60c9e36b0ebf6e073451f7e3212361eece1e901af278cf539de8429895b32b68f3c561fcb46f3726ac11;01bd5edf-cf79-449d-8744-4b58697f0dc0
library;tough-cookie;5.1.2;pkg:npm/tough-cookie@5.1.2;;https://www.npmjs.com/package/tough-cookie;https://registry.npmjs.org/tough-cookie/-/tough-cookie-5.1.2.tgz;;BSD-3-Clause;;67d1fb1e843a5e94f208779b7410a9393118818baeec5e3387ab68ff3ba911529df8b0f834765024cf34036b1dff535a38875bcec9834b459217b5410a9f56c0;fbc65f35-b760-4816-bfac-d2d39279371b
library;tr46;5.1.1;pkg:npm/tr46@5.1.1;;https://www.npmjs.com/package/tr46;https://registry.npmjs.org/tr46/-/tr46-5.1.1.tgz;;MIT;;3ca28608b39a3797a8ed2541147732dee02441a1f850b33c37d63e985ef40d3a8a5ca79df60713bf6f23b6237c6cb46395439942e56a8ab28e6bb929bed6c934;cb6fc25d-c5e6-4204-82f5-b972260edfc1
library;ts-api-utils;2.5.0;pkg:npm/ts-api-utils@2.5.0;;https://www.npmjs.com/package/ts-api-utils;https://registry.npmjs.org/ts-api-utils/-/ts-api-utils-2.5.0.tgz;;MIT;;ff46c52174ef928d426b877f561b1cbc424420ab3163386b51e081ef4391d0dc9be370bb631d9bfae761d46f444329e9b80843242ea3881e2b9fca6f2c668793;0515d0a9-f14f-4a36-b2b0-f135f11458e5
library;@tsconfig/node20;20.1.8;pkg:npm/%40tsconfig/node20@20.1.8;@tsconfig;https://www.npmjs.com/package/@tsconfig/node20;https://registry.npmjs.org/@tsconfig/node20/-/node20-20.1.8.tgz;;MIT;;514622795cea8aee5f0122291afaf2c90a0adf0d8a3bab2aa7076b228a086ad30d2bf5bf87869bebb9a5390d64f722e6308860499eacaf355dceff1984dec0d9;2fd22989-eb85-4ff4-95ff-5bd5f9808359
library;ts-dedent;2.2.0;pkg:npm/ts-dedent@2.2.0;;https://www.npmjs.com/package/ts-dedent;https://registry.npmjs.org/ts-dedent/-/ts-dedent-2.2.0.tgz;;MIT;;3a9de204d2c314b0c66047945873b3015bc0ecf85235936930c07233934a7868149d88b39eeaf448c74dafa7e15af16ab112240ed9a4910d3351a4eff9bf064c;d6a32934-9ebc-4c93-8396-783bc62a1400
library;tslib;2.8.1;pkg:npm/tslib@2.8.1;;https://www.npmjs.com/package/tslib;https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz;;0BSD;;92317d4ce3edc3769129eb44652e47ea4edfdff08cc0690f9d53efbf35bbd98a61063437c808f1a448d3c17dad9de598a15b04d8d5dcce7defe540de81d3c57a;cf25502e-6bc3-40d2-b139-30f7fdf23a9c
library;ts-map;1.0.3;pkg:npm/ts-map@1.0.3;;https://www.npmjs.com/package/ts-map;https://registry.npmjs.org/ts-map/-/ts-map-1.0.3.tgz;;MIT;;db3ef59e774ff27d92f5f95f172dbbf9d34af4bb2c0edb6bf3371bb73d1c3f027f893eebaa26c6b9cc0a1d0fe0215710fcc558f69febd7c3c02b6aa17bd49409;e72aae2d-ac78-46f1-9d40-ff177f0cd115
library;type-check;0.4.0;pkg:npm/type-check@0.4.0;;https://www.npmjs.com/package/type-check;https://registry.npmjs.org/type-check/-/type-check-0.4.0.tgz;;MIT;;6c8e27c5a7641c12530cf584c03db9885359ae91474c25bf7a27a2210aca6d80982a0a99ca5074e3295623b7e4a36c695695728695543cf61d9493110c1b7640;ac4f9566-ed40-4c1d-8f67-bc02d86559a9
library;type-fest;2.19.0;pkg:npm/type-fest@2.19.0;;https://www.npmjs.com/package/type-fest;https://registry.npmjs.org/type-fest/-/type-fest-2.19.0.tgz;;;;25207ad71f96a2f805af478e2a02102f52284f0676823146a4eccbb4946a108ef9f42d00356440c03200c5ef1be0356121e10919a797d6f7c657a3b1675a5d5a;d957aa72-ad51-4eba-a4b1-15aa4b5819c3
library;@types/aria-query;5.0.4;pkg:npm/%40types/aria-query@5.0.4;@types;https://www.npmjs.com/package/@types/aria-query;https://registry.npmjs.org/@types/aria-query/-/aria-query-5.0.4.tgz;;MIT;;e770156aeed1b0e59c6aeaada4c1f8630b724acdba312078b13116bc76354b6ac64dbc0dd7570d61488e2b69f7611cc70cbce78e7f2d590daf70e636cd7f4d65;80cb1625-e26b-48d7-be18-1aefa89514da
library;@types/chai;5.2.3;pkg:npm/%40types/chai@5.2.3;@types;https://www.npmjs.com/package/@types/chai;https://registry.npmjs.org/@types/chai/-/chai-5.2.3.tgz;;MIT;;76254a11e99c438f5fe466b64c4608c2ac71f01b3bfcc7b7bc54ba38e1225894de623aef7381601da5bdcdda68cbb2829bc1d320b80bf1e5ccd4d48266fd462a;475baf2b-6775-4fce-8c05-affbd43301cb
library;typescript;5.9.3;pkg:npm/typescript@5.9.3;;https://www.npmjs.com/package/typescript;https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz;;Apache-2.0;;74c8b0716e9f1b9f179614421c25b8146563c5d411847ad411cfb26eaca9f1a94680dfbcd35b3431b8ecd146d8c85742dd94ee162e868ed5822d54c9b7c4bf4d;5d7c9440-ce91-4660-a670-03e1f34447bf
library;typescript-eslint;8.55.0;pkg:npm/typescript-eslint@8.55.0;;https://www.npmjs.com/package/typescript-eslint;https://registry.npmjs.org/typescript-eslint/-/typescript-eslint-8.55.0.tgz;;MIT;;babf95261963828a2c79db43064b9d22aff67bf165fc5b2c79168bb2a7db94f000e3764cbb8c45084d24cf88c73c9842ff5e8cb4ef4785ad5fb8cd93a0a2993c;9003f6a4-7f9d-4c4a-820f-ef47987b2953
library;@typescript-eslint/eslint-plugin;8.55.0;pkg:npm/%40typescript-eslint/eslint-plugin@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/eslint-plugin;https://registry.npmjs.org/@typescript-eslint/eslint-plugin/-/eslint-plugin-8.55.0.tgz;;MIT;;5cee39eda56b5013e35ffe09e1f4747a997d96c8d845af988d21fbe7d8d2aee05438df6436081eea97b3ced4d7eddb514f633a2d5b927a78accef703bfc655bd;1661f7cc-ed02-45eb-b4ee-c76741a833fc
library;@typescript-eslint/parser;8.55.0;pkg:npm/%40typescript-eslint/parser@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/parser;https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.55.0.tgz;;MIT;;beeae21ba3df51609473131e2cd8a06eb50d9070be6d01358b16d1189dddeac8ee51b6c551828a81a1faaad28b6e96a3940a59b6596502b7331aaa30a5532310;0b0b71ce-3a9d-46a2-8975-56b93603b54c
library;@typescript-eslint/project-service;8.55.0;pkg:npm/%40typescript-eslint/project-service@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/project-service;https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.55.0.tgz;;MIT;;f3e03456f40a38143adf809250150a0b41315f79e3786fd75078c49cbbdb7aa657e812f43af36bef9dda5907471de580530554f10bd9f8cda986b82d310f1397;d3723223-eeae-49e6-9760-bcfd5b2bd2eb
library;@typescript-eslint/scope-manager;8.55.0;pkg:npm/%40typescript-eslint/scope-manager@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/scope-manager;https://registry.npmjs.org/@typescript-eslint/scope-manager/-/scope-manager-8.55.0.tgz;;MIT;;a712a6a3637a2267ae3a286a8f0a62c1ff170851eef38762704e6451a8b89b0d846deabc7ab52cdecf376b5d72475aef910de97ea5c73556d7433ab0c3924b57;7820ea86-ed96-4a4a-99f5-49bb9e1c02f6
library;@typescript-eslint/tsconfig-utils;8.55.0;pkg:npm/%40typescript-eslint/tsconfig-utils@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/tsconfig-utils;https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.55.0.tgz;;MIT;;886160fab750fcfb95255dd06654e8c60a74128312c96e75415b4ee6a7760c3e24c10b763b73e610712537f319a5e7f4065bf0bb6d00abf0e2fc84633f29fbe3;7d639d83-6e0f-4d52-944c-75291bcd702f
library;@typescript-eslint/types;8.58.2;pkg:npm/%40typescript-eslint/types@8.58.2;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/types;https://registry.npmjs.org/@typescript-eslint/types/-/types-8.58.2.tgz;;MIT;;a73121e17dc4ce8946fa9fe07877be976739d0d1a5fee19e04fccc8bb3c71b07d17a3043fe0b7de84ed399969afb4b18ead00bafbcd82b44e1887d4e32a37e48;d99a34be-b712-49cd-97fd-31e53ab045af
library;@typescript-eslint/types;8.55.0;pkg:npm/%40typescript-eslint/types@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/types;https://registry.npmjs.org/@typescript-eslint/types/-/types-8.55.0.tgz;;MIT;;ac5e60c7c54ad34a23b2561e6aad448695c0af2bb2f2711b3a15ffe2ab5458e91a974e77f02e329c269b009a71b173b307fc311225ef39dfbf47029660d11beb;dc3aa76b-2987-4774-8548-a95bde1bda26
library;@typescript-eslint/typescript-estree;8.55.0;pkg:npm/%40typescript-eslint/typescript-estree@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/typescript-estree;https://registry.npmjs.org/@typescript-eslint/typescript-estree/-/typescript-estree-8.55.0.tgz;;MIT;;6b12620f092cbfb55d3803b44eee016137ce29cac3e5d0bbd00147784c684f2cfd41cf728f1d427fe95a8d9e39d24e6ff116830a1a21bb41323d30a5dd51e32f;58202c4f-9c02-4ee4-bb5c-4e19f3f1f43f
library;@typescript-eslint/type-utils;8.55.0;pkg:npm/%40typescript-eslint/type-utils@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/type-utils;https://registry.npmjs.org/@typescript-eslint/type-utils/-/type-utils-8.55.0.tgz;;MIT;;467fa4e83c4a437ec5d1655264c5d6867051808d05d00899034edd10839bd59f7fef1fb2417fcb5b117346df21b6cd45fed4348b7b6bbb5833e0867ee0801a47;ae7c10c9-7618-4173-904b-63ca0311903e
library;@typescript-eslint/utils;8.55.0;pkg:npm/%40typescript-eslint/utils@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/utils;https://registry.npmjs.org/@typescript-eslint/utils/-/utils-8.55.0.tgz;;MIT;;87f13305be4dd6288dc406abb093f386782a0fa211471555f5ddaf803667a173a7a9beafc30d08b5d800ff367f79e4a33359f3b1f0d4f0496220a9c3106eeec4;51f3c332-a3f7-46bb-9696-f68b3e12fe22
library;@typescript-eslint/visitor-keys;8.55.0;pkg:npm/%40typescript-eslint/visitor-keys@8.55.0;@typescript-eslint;https://www.npmjs.com/package/@typescript-eslint/visitor-keys;https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.55.0.tgz;;MIT;;9c1fabe551f1f5e49b4daf3190f8dc6b3b7eb8c3da8d29134f678dc34c94a2b1716befa05d0e41f8aa88bf057d157230b347e19663571ab32e3dfdd8b98b09c8;75b6af81-6cc1-461d-961e-f9dd1f21a1d3
